,name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artist_name,artist_genres,artist_popularity,track_popularity
0,Roses - Imanbek Remix,0.769,0.719,8.0,-5.472,1.0,0.0474,0.0143,0.00777,0.359,0.863,121.955,track,0zLCBJZSiELJf02ucPP9wb,spotify:track:0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/tracks/0zLCBJZSiELJf02ucPP9wb,https://api.spotify.com/v1/audio-analysis/0zLCBJZSiELJf02ucPP9wb,176867,4.0,SAINt JHN,"['melodic rap', 'rap', 'slap house']",80.0,74.0
1,In My Soul,0.674,0.801,0.0,-7.34,1.0,0.0399,0.176,0.447,0.266,0.752,124.104,track,443pVyfo5UEloBAYa91tXf,spotify:track:443pVyfo5UEloBAYa91tXf,https://api.spotify.com/v1/tracks/443pVyfo5UEloBAYa91tXf,https://api.spotify.com/v1/audio-analysis/443pVyfo5UEloBAYa91tXf,195484,4.0,Ehrling,['tropical house'],65.0,40.0
2,Me Tonight,0.661,0.655,0.0,-7.499,1.0,0.026,0.0454,0.0168,0.121,0.601,113.066,track,2uFCDWBNbw2vKx0Iux69zD,spotify:track:2uFCDWBNbw2vKx0Iux69zD,https://api.spotify.com/v1/tracks/2uFCDWBNbw2vKx0Iux69zD,https://api.spotify.com/v1/audio-analysis/2uFCDWBNbw2vKx0Iux69zD,177427,4.0,The Middle Coast,['manitoba indie'],31.0,44.0
3,Like It Is,0.794,0.728,1.0,-6.759,1.0,0.114,0.121,8.82e-06,0.227,0.36,105.024,track,3frUvGrmGcay91lvFbOgsN,spotify:track:3frUvGrmGcay91lvFbOgsN,https://api.spotify.com/v1/tracks/3frUvGrmGcay91lvFbOgsN,https://api.spotify.com/v1/audio-analysis/3frUvGrmGcay91lvFbOgsN,183067,4.0,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",87.0,71.0
4,"Breathe, Be Happy - French Braids Remix",0.828,0.729,3.0,-5.198,1.0,0.13,0.0395,0.0208,0.103,0.658,107.994,track,2mCs9yDHgcwbYwGSaT7D7a,spotify:track:2mCs9yDHgcwbYwGSaT7D7a,https://api.spotify.com/v1/tracks/2mCs9yDHgcwbYwGSaT7D7a,https://api.spotify.com/v1/audio-analysis/2mCs9yDHgcwbYwGSaT7D7a,171250,4.0,Tep No,"['deep tropical house', 'indie poptimism', 'new french touch', 'tropical house', 'vapor soul']",62.0,36.0
5,One Last Time,0.566,0.909,8.0,-7.281,0.0,0.054,0.004,0.0932,0.156,0.382,127.037,track,17kleFbwU5STT8AiR1EXOT,spotify:track:17kleFbwU5STT8AiR1EXOT,https://api.spotify.com/v1/tracks/17kleFbwU5STT8AiR1EXOT,https://api.spotify.com/v1/audio-analysis/17kleFbwU5STT8AiR1EXOT,240384,4.0,Alesso,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",80.0,55.0
6,Born To Love (feat. SHELLS),0.722,0.856,1.0,-6.392,0.0,0.0338,0.0305,0.0597,0.231,0.827,121.99,track,7cX5H82DTZ5iHRLbewBEBd,spotify:track:7cX5H82DTZ5iHRLbewBEBd,https://api.spotify.com/v1/tracks/7cX5H82DTZ5iHRLbewBEBd,https://api.spotify.com/v1/audio-analysis/7cX5H82DTZ5iHRLbewBEBd,162295,4.0,MEDUZA,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']",83.0,65.0
7,Home (Leave the Lights On),0.711,0.625,2.0,-7.605,1.0,0.0257,0.216,0.00046,0.0797,0.462,101.99,track,1nplIOuXXSjLSZdxYTqnZe,spotify:track:1nplIOuXXSjLSZdxYTqnZe,https://api.spotify.com/v1/tracks/1nplIOuXXSjLSZdxYTqnZe,https://api.spotify.com/v1/audio-analysis/1nplIOuXXSjLSZdxYTqnZe,221147,4.0,Field Report,"['milwaukee indie', 'stomp and flutter']",26.0,28.0
8,Little Less Polite,0.778,0.736,9.0,-6.295,0.0,0.0593,0.0084,0.000315,0.0835,0.537,119.992,track,74qveXO6QQiYVqBx9J2nrZ,spotify:track:74qveXO6QQiYVqBx9J2nrZ,https://api.spotify.com/v1/tracks/74qveXO6QQiYVqBx9J2nrZ,https://api.spotify.com/v1/audio-analysis/74qveXO6QQiYVqBx9J2nrZ,262409,4.0,Ripe,['boston indie'],51.0,32.0
9,Hoops - Acoustic,0.739,0.198,11.0,-6.789,0.0,0.0326,0.883,0.0,0.107,0.192,119.954,track,4os68qINs29EvlHxXmsjVG,spotify:track:4os68qINs29EvlHxXmsjVG,https://api.spotify.com/v1/tracks/4os68qINs29EvlHxXmsjVG,https://api.spotify.com/v1/audio-analysis/4os68qINs29EvlHxXmsjVG,206062,4.0,JONES,['uk contemporary r&b'],51.0,40.0
10,Hoops,0.738,0.517,8.0,-5.82,0.0,0.0321,0.248,2.27e-05,0.468,0.772,96.037,track,4yUZPM6OfAY1KJik9rsveW,spotify:track:4yUZPM6OfAY1KJik9rsveW,https://api.spotify.com/v1/tracks/4yUZPM6OfAY1KJik9rsveW,https://api.spotify.com/v1/audio-analysis/4yUZPM6OfAY1KJik9rsveW,158947,4.0,The Rubens,"['australian indie', 'australian pop']",62.0,49.0
11,Everytime,0.751,0.377,5.0,-9.8,1.0,0.0538,0.0485,0.000468,0.291,0.14,112.478,track,0BAQjCC9gfqOebxpmonHKz,spotify:track:0BAQjCC9gfqOebxpmonHKz,https://api.spotify.com/v1/tracks/0BAQjCC9gfqOebxpmonHKz,https://api.spotify.com/v1/audio-analysis/0BAQjCC9gfqOebxpmonHKz,170885,3.0,Medasin,"['edm', 'electronic trap', 'future bass', 'indie soul', 'vapor soul', 'vapor twitch']",63.0,57.0
12,Love Is Alive (feat. Elohim) - Chet Porter Remix,0.528,0.567,8.0,-10.297,1.0,0.34,0.483,0.0432,0.588,0.284,97.884,track,3fWznKsxphsqNQ8dfc5fgn,spotify:track:3fWznKsxphsqNQ8dfc5fgn,https://api.spotify.com/v1/tracks/3fWznKsxphsqNQ8dfc5fgn,https://api.spotify.com/v1/audio-analysis/3fWznKsxphsqNQ8dfc5fgn,200969,4.0,Louis The Child,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",73.0,37.0
13,Sure Don't Miss You (feat. The Dip),0.649,0.846,11.0,-3.468,0.0,0.0746,0.137,0.0,0.408,0.638,118.004,track,78ykrsj9XNEtGmEW9QgluH,spotify:track:78ykrsj9XNEtGmEW9QgluH,https://api.spotify.com/v1/tracks/78ykrsj9XNEtGmEW9QgluH,https://api.spotify.com/v1/audio-analysis/78ykrsj9XNEtGmEW9QgluH,202992,4.0,BUNT.,"['deep tropical house', 'pop dance', 'pop edm', 'tropical house']",62.0,47.0
14,Backup,0.688,0.564,8.0,-6.986,0.0,0.037,0.4,0.000782,0.127,0.505,82.537,track,7be8roU2PzXxBV8ilbW59c,spotify:track:7be8roU2PzXxBV8ilbW59c,https://api.spotify.com/v1/tracks/7be8roU2PzXxBV8ilbW59c,https://api.spotify.com/v1/audio-analysis/7be8roU2PzXxBV8ilbW59c,224573,4.0,Ripe,['boston indie'],51.0,35.0
15,Heartless (with Julia Michaels & Morgan Wallen),0.648,0.553,11.0,-6.35,1.0,0.0409,0.212,0.0,0.0728,0.275,110.949,track,0VFQC71dmUjuW5bU5Ewdmg,spotify:track:0VFQC71dmUjuW5bU5Ewdmg,https://api.spotify.com/v1/tracks/0VFQC71dmUjuW5bU5Ewdmg,https://api.spotify.com/v1/audio-analysis/0VFQC71dmUjuW5bU5Ewdmg,172973,4.0,Diplo,"['bmore', 'dance pop', 'edm', 'moombahton', 'ninja', 'pop', 'pop dance', 'tropical house']",87.0,68.0
16,Freaks,0.805,0.869,1.0,-4.344,1.0,0.0549,0.00219,0.799,0.122,0.786,124.014,track,25V0TNA8cZLVzLQpHa6rB1,spotify:track:25V0TNA8cZLVzLQpHa6rB1,https://api.spotify.com/v1/tracks/25V0TNA8cZLVzLQpHa6rB1,https://api.spotify.com/v1/audio-analysis/25V0TNA8cZLVzLQpHa6rB1,175255,4.0,FISHER,['australian house'],71.0,62.0
17,Line Of Sight - Chet Porter Remix,0.511,0.579,8.0,-10.925,1.0,0.0486,0.0398,0.00235,0.165,0.499,101.973,track,2kEDTny6qyWoyNUPYiLzTW,spotify:track:2kEDTny6qyWoyNUPYiLzTW,https://api.spotify.com/v1/tracks/2kEDTny6qyWoyNUPYiLzTW,https://api.spotify.com/v1/audio-analysis/2kEDTny6qyWoyNUPYiLzTW,232250,4.0,ODESZA,"['chillwave', 'ninja']",74.0,48.0
18,Modern Loneliness,0.702,0.508,8.0,-7.105,1.0,0.035,0.144,0.0,0.108,0.143,82.008,track,1eyek0KJEh2v5HQ9uQSybb,spotify:track:1eyek0KJEh2v5HQ9uQSybb,https://api.spotify.com/v1/tracks/1eyek0KJEh2v5HQ9uQSybb,https://api.spotify.com/v1/audio-analysis/1eyek0KJEh2v5HQ9uQSybb,252337,4.0,Lauv,"['electropop', 'pop', 'post-teen pop']",85.0,71.0
19,The Difference,0.56,0.865,1.0,-1.148,1.0,0.0909,0.255,0.000153,0.083,0.424,159.96,track,4nlvKIIetOWGIMyhjQXgOZ,spotify:track:4nlvKIIetOWGIMyhjQXgOZ,https://api.spotify.com/v1/tracks/4nlvKIIetOWGIMyhjQXgOZ,https://api.spotify.com/v1/audio-analysis/4nlvKIIetOWGIMyhjQXgOZ,139663,4.0,Flume,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",76.0,72.0
20,HEART ATTACK (feat. lau.ra),0.735,0.65,6.0,-5.815,0.0,0.0737,0.161,0.21,0.109,0.122,122.048,track,4F8wogXmIgCXEsi1FK0gH4,spotify:track:4F8wogXmIgCXEsi1FK0gH4,https://api.spotify.com/v1/tracks/4F8wogXmIgCXEsi1FK0gH4,https://api.spotify.com/v1/audio-analysis/4F8wogXmIgCXEsi1FK0gH4,209600,4.0,BRONSON,"['edm', 'vapor twitch']",60.0,66.0
21,Joe,0.656,0.704,11.0,-7.062,1.0,0.0291,0.0381,0.00216,0.592,0.475,137.906,track,7rytRGRQgnTmwwVYvzBgW6,spotify:track:7rytRGRQgnTmwwVYvzBgW6,https://api.spotify.com/v1/tracks/7rytRGRQgnTmwwVYvzBgW6,https://api.spotify.com/v1/audio-analysis/7rytRGRQgnTmwwVYvzBgW6,197122,4.0,Lemaitre,"['alternative dance', 'new french touch', 'norwegian pop']",58.0,29.0
22,Paradise,0.713,0.703,11.0,-9.452,0.0,0.0501,0.493,0.555,0.134,0.203,120.01,track,2xbh5NWAm6zjfeZg3yrwbO,spotify:track:2xbh5NWAm6zjfeZg3yrwbO,https://api.spotify.com/v1/tracks/2xbh5NWAm6zjfeZg3yrwbO,https://api.spotify.com/v1/audio-analysis/2xbh5NWAm6zjfeZg3yrwbO,215253,4.0,Golden Features,[],63.0,57.0
23,Memories That You Call (feat. Monsoonsiren) - ODESZA & Golden Features VIP Remix,0.636,0.575,10.0,-4.624,1.0,0.0315,0.0117,0.861,0.12,0.193,119.996,track,7BdBAeVMiVHbszGoN7WsAt,spotify:track:7BdBAeVMiVHbszGoN7WsAt,https://api.spotify.com/v1/tracks/7BdBAeVMiVHbszGoN7WsAt,https://api.spotify.com/v1/audio-analysis/7BdBAeVMiVHbszGoN7WsAt,219507,4.0,ODESZA,"['chillwave', 'ninja']",74.0,56.0
24,VAULTS,0.652,0.96,9.0,-2.861,0.0,0.0438,0.036,0.868,0.203,0.156,124.015,track,1ENEeUv665wqrEWzkwdFFj,spotify:track:1ENEeUv665wqrEWzkwdFFj,https://api.spotify.com/v1/tracks/1ENEeUv665wqrEWzkwdFFj,https://api.spotify.com/v1/audio-analysis/1ENEeUv665wqrEWzkwdFFj,244453,4.0,BRONSON,"['edm', 'vapor twitch']",60.0,45.0
25,Don't Let Me Down,0.854,0.674,0.0,-7.32,1.0,0.0597,0.345,9.82e-05,0.12,0.729,109.958,track,4hoNqOv7FRMefk6yC83yqP,spotify:track:4hoNqOv7FRMefk6yC83yqP,https://api.spotify.com/v1/tracks/4hoNqOv7FRMefk6yC83yqP,https://api.spotify.com/v1/audio-analysis/4hoNqOv7FRMefk6yC83yqP,200391,4.0,Milky Chance,['german pop'],75.0,57.0
26,Coffee,0.831,0.452,5.0,-5.111,0.0,0.047,0.0803,0.0,0.359,0.534,93.04,track,4CxmynXhw78QefruycvxG8,spotify:track:4CxmynXhw78QefruycvxG8,https://api.spotify.com/v1/tracks/4CxmynXhw78QefruycvxG8,https://api.spotify.com/v1/audio-analysis/4CxmynXhw78QefruycvxG8,180053,4.0,Quinn XCII,"['electropop', 'indie pop rap', 'pop', 'pop rap']",78.0,69.0
27,Astral Haven - Paul Arcane Remix,0.441,0.972,7.0,-6.607,1.0,0.0462,4.32e-05,0.888,0.88,0.0273,126.002,track,5mM8tE3DsRcrY3P1T3r36w,spotify:track:5mM8tE3DsRcrY3P1T3r36w,https://api.spotify.com/v1/tracks/5mM8tE3DsRcrY3P1T3r36w,https://api.spotify.com/v1/audio-analysis/5mM8tE3DsRcrY3P1T3r36w,213333,4.0,Steve Brian,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",54.0,12.0
28,Need Your Love (feat. Noah Kahan) - Nurko Remix,0.37,0.725,0.0,-5.911,1.0,0.079,0.214,0.0,0.176,0.193,115.27,track,6vbjSAAx54x9gt46Tte9No,spotify:track:6vbjSAAx54x9gt46Tte9No,https://api.spotify.com/v1/tracks/6vbjSAAx54x9gt46Tte9No,https://api.spotify.com/v1/audio-analysis/6vbjSAAx54x9gt46Tte9No,250435,4.0,Gryffin,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",77.0,43.0
29,Every Color (with Foster The People),0.771,0.747,5.0,-4.858,1.0,0.059,0.018,0.0024,0.343,0.333,124.985,track,5wrmiwRiM8v52XuVElTm0k,spotify:track:5wrmiwRiM8v52XuVElTm0k,https://api.spotify.com/v1/tracks/5wrmiwRiM8v52XuVElTm0k,https://api.spotify.com/v1/audio-analysis/5wrmiwRiM8v52XuVElTm0k,234857,4.0,Louis The Child,"['edm', 'electropop', 'indie poptimism', 'pop', 'tropical house']",73.0,56.0
30,1894,0.865,0.764,11.0,-6.269,1.0,0.0608,0.118,0.0028,0.107,0.838,82.502,track,2RhudVuGcbVnO4e349fuEB,spotify:track:2RhudVuGcbVnO4e349fuEB,https://api.spotify.com/v1/tracks/2RhudVuGcbVnO4e349fuEB,https://api.spotify.com/v1/audio-analysis/2RhudVuGcbVnO4e349fuEB,179183,4.0,Amber Mark,"['alternative r&b', 'indie r&b', 'indie soul', 'nyc pop']",65.0,40.0
31,F&MU,0.717,0.597,10.0,-4.465,1.0,0.0838,0.383,0.0,0.14,0.44,77.048,track,24QjawKdGJmsAIVe3EhzGH,spotify:track:24QjawKdGJmsAIVe3EhzGH,https://api.spotify.com/v1/tracks/24QjawKdGJmsAIVe3EhzGH,https://api.spotify.com/v1/audio-analysis/24QjawKdGJmsAIVe3EhzGH,134853,4.0,Kehlani,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",82.0,62.0
32,I'm Just Feelin' (Du Du Du),0.736,0.657,0.0,-7.512,1.0,0.0668,0.179,4.29e-06,0.118,0.548,115.989,track,73ThEGwF5i9GrsXXGyZBRa,spotify:track:73ThEGwF5i9GrsXXGyZBRa,https://api.spotify.com/v1/tracks/73ThEGwF5i9GrsXXGyZBRa,https://api.spotify.com/v1/audio-analysis/73ThEGwF5i9GrsXXGyZBRa,164885,4.0,Imanbek,"['edm', 'electro house', 'pop dance', 'slap house', 'tropical house']",83.0,72.0
33,Older - Felix Cartal Remix,0.643,0.651,1.0,-5.946,0.0,0.0284,0.21,0.0103,0.114,0.17,129.943,track,6lFA5cCDaWqaJCnU6zEiYO,spotify:track:6lFA5cCDaWqaJCnU6zEiYO,https://api.spotify.com/v1/tracks/6lFA5cCDaWqaJCnU6zEiYO,https://api.spotify.com/v1/audio-analysis/6lFA5cCDaWqaJCnU6zEiYO,233769,4.0,Shallou,"['electropop', 'indie poptimism', 'new french touch', 'tropical house', 'vapor soul']",67.0,40.0
34,I Love My Friends - Armin van Buuren & Avian Grays Remix,0.717,0.775,1.0,-3.487,0.0,0.0526,0.0301,0.000158,0.3,0.236,128.024,track,5Q4blH81cPzOPt4FooSxQc,spotify:track:5Q4blH81cPzOPt4FooSxQc,https://api.spotify.com/v1/tracks/5Q4blH81cPzOPt4FooSxQc,https://api.spotify.com/v1/audio-analysis/5Q4blH81cPzOPt4FooSxQc,179121,4.0,Steve Aoki,"['dance pop', 'edm', 'electro house', 'pop dance', 'tropical house']",80.0,34.0
35,Freak Like Me (feat. Kate Wild),0.681,0.936,11.0,-4.491,0.0,0.0808,0.0411,0.00118,0.0926,0.695,125.93,track,1QkIc6EzKTpPLCX759W497,spotify:track:1QkIc6EzKTpPLCX759W497,https://api.spotify.com/v1/tracks/1QkIc6EzKTpPLCX759W497,https://api.spotify.com/v1/audio-analysis/1QkIc6EzKTpPLCX759W497,156796,4.0,Fubu,[],40.0,47.0
36,We’re All In This Together (Push The Button) [ABGT378] - Above & Beyond Respray,0.541,0.716,0.0,-9.951,0.0,0.0383,0.00246,0.000585,0.376,0.119,127.479,track,0V3pgNTMlFQhzVdL5BwSc7,spotify:track:0V3pgNTMlFQhzVdL5BwSc7,https://api.spotify.com/v1/tracks/0V3pgNTMlFQhzVdL5BwSc7,https://api.spotify.com/v1/audio-analysis/0V3pgNTMlFQhzVdL5BwSc7,274221,4.0,Fatum,"['edm', 'pop dance', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",49.0,14.0
37,Sour Candy,0.488,0.538,5.0,-8.084,1.0,0.15,0.176,0.000183,0.093,0.617,178.408,track,5gRCBF8BbbQA4M7wRFjqxg,spotify:track:5gRCBF8BbbQA4M7wRFjqxg,https://api.spotify.com/v1/tracks/5gRCBF8BbbQA4M7wRFjqxg,https://api.spotify.com/v1/audio-analysis/5gRCBF8BbbQA4M7wRFjqxg,295707,4.0,Melt,[],43.0,50.0
38,It Ain’t Me (with Selena Gomez),0.64,0.533,0.0,-6.596,1.0,0.0706,0.119,0.0,0.0864,0.515,99.968,track,12GEpg2XOPyqk03JZEZnJs,spotify:track:12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/tracks/12GEpg2XOPyqk03JZEZnJs,https://api.spotify.com/v1/audio-analysis/12GEpg2XOPyqk03JZEZnJs,220781,4.0,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",87.0,66.0
39,Rushing Back,0.574,0.612,0.0,-4.741,1.0,0.0781,0.357,0.0,0.158,0.368,136.046,track,2zoNNEAyPK2OGDfajardlY,spotify:track:2zoNNEAyPK2OGDfajardlY,https://api.spotify.com/v1/tracks/2zoNNEAyPK2OGDfajardlY,https://api.spotify.com/v1/audio-analysis/2zoNNEAyPK2OGDfajardlY,231663,3.0,Flume,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']",76.0,69.0
40,Light up for You - Acoustic,0.492,0.315,8.0,-8.915,1.0,0.0313,0.57,6.28e-05,0.137,0.0823,110.865,track,70xTTVEq9d9BDnQP8TwUeZ,spotify:track:70xTTVEq9d9BDnQP8TwUeZ,https://api.spotify.com/v1/tracks/70xTTVEq9d9BDnQP8TwUeZ,https://api.spotify.com/v1/audio-analysis/70xTTVEq9d9BDnQP8TwUeZ,226540,4.0,LOYAL,"['brighton indie', 'vapor soul']",38.0,34.0
41,Better Now,0.64,0.663,5.0,-8.577,0.0,0.225,0.725,0.0,0.0908,0.646,159.928,track,6m0MJvtRKwMT2KTfGZRTQP,spotify:track:6m0MJvtRKwMT2KTfGZRTQP,https://api.spotify.com/v1/tracks/6m0MJvtRKwMT2KTfGZRTQP,https://api.spotify.com/v1/audio-analysis/6m0MJvtRKwMT2KTfGZRTQP,206303,4.0,No Spirit,['lo-fi beats'],65.0,33.0
42,Us,0.705,0.61,9.0,-10.219,0.0,0.0451,0.241,0.04,0.107,0.152,114.999,track,0iTqMqQZjohhS7gES9UGsT,spotify:track:0iTqMqQZjohhS7gES9UGsT,https://api.spotify.com/v1/tracks/0iTqMqQZjohhS7gES9UGsT,https://api.spotify.com/v1/audio-analysis/0iTqMqQZjohhS7gES9UGsT,296870,4.0,Chace,['chinese electronic'],48.0,45.0
43,Tell Me,0.626,0.772,9.0,-8.828,0.0,0.0296,0.107,0.297,0.0906,0.262,129.953,track,71yhzjRKhrAlsXz9xX4OlN,spotify:track:71yhzjRKhrAlsXz9xX4OlN,https://api.spotify.com/v1/tracks/71yhzjRKhrAlsXz9xX4OlN,https://api.spotify.com/v1/audio-analysis/71yhzjRKhrAlsXz9xX4OlN,193846,4.0,Shuhandz,[],30.0,26.0
44,Her Touch,0.676,0.504,7.0,-7.246,1.0,0.0433,0.316,3.19e-05,0.11,0.273,119.855,track,4Z08hhLwrF9mx71Drm2XNo,spotify:track:4Z08hhLwrF9mx71Drm2XNo,https://api.spotify.com/v1/tracks/4Z08hhLwrF9mx71Drm2XNo,https://api.spotify.com/v1/audio-analysis/4Z08hhLwrF9mx71Drm2XNo,185244,4.0,SŸDE,[],43.0,48.0
45,Inside of My Eyelids,0.73,0.305,3.0,-13.371,0.0,0.492,0.677,7.24e-05,0.144,0.416,99.095,track,4Y2QuvgYFm30gcsToZmojA,spotify:track:4Y2QuvgYFm30gcsToZmojA,https://api.spotify.com/v1/tracks/4Y2QuvgYFm30gcsToZmojA,https://api.spotify.com/v1/audio-analysis/4Y2QuvgYFm30gcsToZmojA,228891,4.0,DLG.,[],50.0,60.0
46,If The World Was Ending (feat. Julia Michaels) - Madism Remix,0.55,0.658,1.0,-6.69,1.0,0.124,0.696,0.0,0.158,0.71,87.445,track,2cCPI5XciQObQE9d6hmb4d,spotify:track:2cCPI5XciQObQE9d6hmb4d,https://api.spotify.com/v1/tracks/2cCPI5XciQObQE9d6hmb4d,https://api.spotify.com/v1/audio-analysis/2cCPI5XciQObQE9d6hmb4d,172154,4.0,Madism,"['deep house', 'deep tropical house', 'pop dance', 'pop edm', 'tropical house']",66.0,54.0
47,If the World Was Ending - feat. Julia Michaels,0.464,0.473,1.0,-10.086,1.0,0.129,0.866,0.0,0.109,0.604,75.801,track,2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,208687,4.0,JP Saxe,"['alt z', 'canadian contemporary r&b', 'indie cafe pop', 'pop', 'post-teen pop']",77.0,85.0
48,Tadow,0.704,0.487,9.0,-6.407,0.0,0.0604,0.669,8.64e-05,0.111,0.313,121.726,track,51rPRW8NjxZoWPPjnRGzHw,spotify:track:51rPRW8NjxZoWPPjnRGzHw,https://api.spotify.com/v1/tracks/51rPRW8NjxZoWPPjnRGzHw,https://api.spotify.com/v1/audio-analysis/51rPRW8NjxZoWPPjnRGzHw,301893,4.0,Masego,"['alternative r&b', 'indie soul']",76.0,76.0
49,FISA Follies & Trump’s Taxes (with Steve Vladeck),,,,,,,,,,,,,,,,,0,,Stay Tuned with Preet,,,
50,Silk...,0.324,0.0678,9.0,-22.699,0.0,0.0426,0.988,0.891,0.103,0.282,86.271,track,6rQdSzIFkrSPalwtfCrdjp,spotify:track:6rQdSzIFkrSPalwtfCrdjp,https://api.spotify.com/v1/tracks/6rQdSzIFkrSPalwtfCrdjp,https://api.spotify.com/v1/audio-analysis/6rQdSzIFkrSPalwtfCrdjp,73027,4.0,Masego,"['alternative r&b', 'indie soul']",76.0,42.0
51,I Had A Vision,0.606,0.649,0.0,-6.894,1.0,0.264,0.342,0.0153,0.329,0.537,89.264,track,1wBK3EFlicezTIUjkakKU2,spotify:track:1wBK3EFlicezTIUjkakKU2,https://api.spotify.com/v1/tracks/1wBK3EFlicezTIUjkakKU2,https://api.spotify.com/v1/audio-analysis/1wBK3EFlicezTIUjkakKU2,192000,4.0,Masego,"['alternative r&b', 'indie soul']",76.0,50.0
52,Lavish Lullaby,0.839,0.658,2.0,-5.515,0.0,0.045,0.252,0.0202,0.149,0.818,147.005,track,4dulFGnSzdNW3iNdxxzgy7,spotify:track:4dulFGnSzdNW3iNdxxzgy7,https://api.spotify.com/v1/tracks/4dulFGnSzdNW3iNdxxzgy7,https://api.spotify.com/v1/audio-analysis/4dulFGnSzdNW3iNdxxzgy7,197360,4.0,Masego,"['alternative r&b', 'indie soul']",76.0,54.0
53,Old Age,0.756,0.458,6.0,-6.434,1.0,0.212,0.67,0.0,0.275,0.551,87.893,track,1gWL7x24c5s7q97b3yFeyi,spotify:track:1gWL7x24c5s7q97b3yFeyi,https://api.spotify.com/v1/tracks/1gWL7x24c5s7q97b3yFeyi,https://api.spotify.com/v1/audio-analysis/1gWL7x24c5s7q97b3yFeyi,141920,4.0,Masego,"['alternative r&b', 'indie soul']",76.0,54.0
54,Prone,0.8,0.552,5.0,-7.103,0.0,0.0862,0.16,7.05e-05,0.049,0.834,85.005,track,5KaIIT6ijzJvlZPPiJby36,spotify:track:5KaIIT6ijzJvlZPPiJby36,https://api.spotify.com/v1/tracks/5KaIIT6ijzJvlZPPiJby36,https://api.spotify.com/v1/audio-analysis/5KaIIT6ijzJvlZPPiJby36,186400,4.0,Masego,"['alternative r&b', 'indie soul']",76.0,54.0
55,Sugar Walls,0.634,0.526,1.0,-10.281,0.0,0.0531,0.612,0.0102,0.127,0.729,86.78,track,10QawadmmX0JbsBvJ8mMjQ,spotify:track:10QawadmmX0JbsBvJ8mMjQ,https://api.spotify.com/v1/tracks/10QawadmmX0JbsBvJ8mMjQ,https://api.spotify.com/v1/audio-analysis/10QawadmmX0JbsBvJ8mMjQ,123000,4.0,Masego,"['alternative r&b', 'indie soul']",76.0,41.0
56,Queen Tings,0.818,0.461,6.0,-6.475,0.0,0.292,0.598,0.000135,0.108,0.532,88.006,track,5tkR9JkBj3Ueeo8W4k8IZD,spotify:track:5tkR9JkBj3Ueeo8W4k8IZD,https://api.spotify.com/v1/tracks/5tkR9JkBj3Ueeo8W4k8IZD,https://api.spotify.com/v1/audio-analysis/5tkR9JkBj3Ueeo8W4k8IZD,188053,4.0,Masego,"['alternative r&b', 'indie soul']",76.0,61.0
57,Just A Little,0.573,0.585,0.0,-7.86,0.0,0.344,0.599,0.0,0.0953,0.525,101.069,track,4bHjtWXjI8DTYcLL7aCmyb,spotify:track:4bHjtWXjI8DTYcLL7aCmyb,https://api.spotify.com/v1/tracks/4bHjtWXjI8DTYcLL7aCmyb,https://api.spotify.com/v1/audio-analysis/4bHjtWXjI8DTYcLL7aCmyb,246960,4.0,Masego,"['alternative r&b', 'indie soul']",76.0,44.0
58,Shawty Fishin' (Blame The Net),0.792,0.887,11.0,-6.471,0.0,0.174,0.165,0.002,0.0992,0.704,145.981,track,0XX5J55td3eEiRSY2QQyqx,spotify:track:0XX5J55td3eEiRSY2QQyqx,https://api.spotify.com/v1/tracks/0XX5J55td3eEiRSY2QQyqx,https://api.spotify.com/v1/audio-analysis/0XX5J55td3eEiRSY2QQyqx,212173,4.0,Masego,"['alternative r&b', 'indie soul']",76.0,42.0
59,The Scaredy Cats Horror Show,,,,,,,,,,,,episode,6skdGS119oKQF7fTMxrgrg,,,,0,,Reply All,podcast,,
